species,chromosome,chromosome_size_chunks,num_oligocentromere_arrays,num_oligocentromere_chunks,non_oligo_chunks,mean_array_length_chunks,median_array_length_chunks,mean_gap_chunks,median_gap_chunks
Carex_littledalei,CM022101.1,1780,5,5,1775,1,1,295.8333333333333,107.5
Carex_littledalei,CM022102.1,1613,8,13,1600,1.625,1,177.77777777777777,128
Carex_littledalei,CM022103.1,1571,6,9,1562,1.5,1.5,223.14285714285714,234
Carex_littledalei,CM022104.1,1512,6,9,1503,1.5,1.5,214.71428571428572,232
Carex_littledalei,CM022105.1,1467,5,7,1460,1.4,1,243.33333333333334,184.5
Carex_littledalei,CM022106.1,1133,6,7,1126,1.1666666666666667,1,160.85714285714286,52
Carex_littledalei,CM022107.1,492,2,2,490,1,1,163.33333333333334,140
Carex_acutiformis,OZ207253.1,2964,23,112,2852,4.869565217391305,5,118.83333333333333,119
Carex_acutiformis,OZ207254.1,2813,27,138,2675,5.111111111111111,5,95.53571428571429,96
Carex_acutiformis,OZ207255.1,2788,14,74,2714,5.285714285714286,5,180.93333333333334,195
Carex_acutiformis,OZ207256.1,2753,21,93,2660,4.428571428571429,5,120.9090909090909,115
Carex_acutiformis,OZ207257.1,2443,20,84,2359,4.2,4.5,112.33333333333333,119
Carex_acutiformis,OZ207258.1,2408,18,78,2330,4.333333333333333,4.5,122.63157894736842,87
Carex_acutiformis,OZ207259.1,2362,16,78,2284,4.875,5,134.35294117647058,138
Carex_acutiformis,OZ207260.1,2307,6,15,2292,2.5,2.5,327.42857142857144,431
Carex_acutiformis,OZ207261.1,2249,15,56,2193,3.7333333333333334,4,137.0625,142
Carex_acutiformis,OZ207262.1,2245,17,84,2161,4.9411764705882355,5,120.05555555555556,129
Carex_acutiformis,OZ207263.1,2236,11,46,2190,4.181818181818182,4,182.5,182.5
Carex_acutiformis,OZ207264.1,2232,10,44,2188,4.4,4.5,198.9090909090909,180
Carex_acutiformis,OZ207265.1,2204,10,37,2167,3.7,4,197,201
Carex_acutiformis,OZ207266.1,2168,10,52,2116,5.2,5,192.36363636363637,220
Carex_acutiformis,OZ207267.1,2104,7,28,2076,4,4,259.5,222.5
Carex_acutiformis,OZ207268.1,2042,12,48,1994,4,4,153.3846153846154,122
Carex_acutiformis,OZ207269.1,1999,14,53,1946,3.7857142857142856,4,129.73333333333332,130
Carex_acutiformis,OZ207270.1,1957,11,41,1916,3.727272727272727,4,159.66666666666666,171
Carex_acutiformis,OZ207271.1,1942,9,42,1900,4.666666666666667,5,190,150
Carex_acutiformis,OZ207272.1,1863,5,26,1837,5.2,6,306.1666666666667,287
Carex_acutiformis,OZ207273.1,1852,15,58,1794,3.8666666666666667,3,112.125,134.5
Carex_acutiformis,OZ207274.1,1829,6,27,1802,4.5,4.5,257.42857142857144,262
Carex_acutiformis,OZ207275.1,1819,7,16,1803,2.2857142857142856,2,225.375,272
Carex_acutiformis,OZ207276.1,1818,9,31,1787,3.4444444444444446,4,178.7,162
Carex_acutiformis,OZ207277.1,1784,8,26,1758,3.25,4,195.33333333333334,201
Carex_acutiformis,OZ207278.1,1779,15,55,1724,3.6666666666666665,4,107.75,111
Carex_acutiformis,OZ207279.1,1773,7,23,1750,3.2857142857142856,3,218.75,250.5
Carex_acutiformis,OZ207280.1,1760,7,24,1736,3.4285714285714284,4,217,215.5
Carex_acutiformis,OZ207281.1,1756,9,32,1724,3.5555555555555554,4,172.4,182.5
Carex_acutiformis,OZ207282.1,1671,4,18,1653,4.5,5,330.6,250
Carex_acutiformis,OZ207283.1,1699,4,12,1687,3,3,337.4,281
Carex_acutiformis,OZ207284.1,1691,10,36,1655,3.6,4,150.45454545454547,163
Carex_acutiformis,OZ207285.1,1640,7,22,1618,3.142857142857143,3,202.25,144.5
Carex_acutiformis,OZ207286.1,1610,2,7,1603,3.5,3.5,534.3333333333334,589
Carex_acutiformis,OZ207287.1,1518,4,13,1505,3.25,3,301,314
Carex_acutiformis,OZ207288.1,1477,10,45,1432,4.5,4,130.1818181818182,112
Carex_acutiformis,OZ207289.1,1447,1,6,1441,6,6,720.5,720.5
Carex_acutiformis,OZ207290.1,1357,4,11,1346,2.75,3,269.2,251
Carex_acutiformis,OZ207291.1,1300,8,22,1278,2.75,3.5,142,140
Carex_distans,OZ211079.1,3878,28,101,3777,3.607142857142857,3.5,130.24137931034483,133
Carex_distans,OZ211080.1,3610,17,93,3517,5.470588235294118,5,195.38888888888889,162
Carex_distans,OZ211081.1,3694,26,155,3539,5.961538461538462,5,131.07407407407408,132
Carex_distans,OZ211082.1,2951,13,89,2862,6.846153846153846,6,204.42857142857142,189.5
Carex_distans,OZ211083.1,2557,18,93,2464,5.166666666666667,5,129.68421052631578,132
Carex_distans,OZ211084.1,2487,19,86,2401,4.526315789473684,5,120.05,103
Carex_distans,OZ211085.1,2401,15,70,2331,4.666666666666667,4,145.6875,143
Carex_distans,OZ211086.1,2364,12,62,2302,5.166666666666667,5,177.07692307692307,161
Carex_distans,OZ211087.1,2361,11,61,2300,5.545454545454546,5,191.66666666666666,186
Carex_distans,OZ211088.1,2246,12,56,2190,4.666666666666667,5,168.46153846153845,174
Carex_distans,OZ211089.1,2122,11,54,2068,4.909090909090909,5,172.33333333333334,168
Carex_distans,OZ211090.1,2037,12,60,1977,5,5,152.07692307692307,165
Carex_distans,OZ211091.1,2019,12,52,1967,4.333333333333333,5,151.30769230769232,133
Carex_distans,OZ211092.1,1986,18,73,1913,4.055555555555555,3.5,100.6842105263158,100
Carex_distans,OZ211093.1,1956,11,60,1896,5.454545454545454,5,158,108
Carex_distans,OZ211094.1,1949,13,57,1892,4.384615384615385,5,135.14285714285714,151
Carex_distans,OZ211095.1,1840,10,46,1794,4.6,3.5,163.0909090909091,163
Carex_distans,OZ211096.1,1808,12,53,1755,4.416666666666667,4.5,135,168
Carex_distans,OZ211097.1,1783,11,41,1742,3.727272727272727,4,145.16666666666666,135.5
Carex_distans,OZ211098.1,1775,10,39,1736,3.9,4.5,157.8181818181818,157
Carex_distans,OZ211099.1,1761,9,32,1729,3.5555555555555554,4,172.9,159.5
Carex_distans,OZ211100.1,1682,11,49,1633,4.454545454545454,5,136.08333333333334,112.5
Carex_distans,OZ211101.1,1647,10,53,1594,5.3,4.5,144.9090909090909,116
Carex_distans,OZ211102.1,1594,8,30,1564,3.75,3.5,173.77777777777777,141
Carex_distans,OZ211103.1,1566,11,45,1521,4.090909090909091,4,126.75,117
Carex_distans,OZ211104.1,1548,10,54,1494,5.4,4,135.8181818181818,184
Carex_distans,OZ211105.1,1527,9,38,1489,4.222222222222222,3,148.9,141
Carex_distans,OZ211106.1,1516,6,27,1489,4.5,5,212.71428571428572,172
Carex_distans,OZ211107.1,1448,11,45,1403,4.090909090909091,5,116.91666666666667,124.5
Carex_distans,OZ211108.1,1431,8,43,1388,5.375,5.5,154.22222222222223,137
Carex_distans,OZ211109.1,1425,9,34,1391,3.7777777777777777,4,139.1,159.5
Carex_distans,OZ211110.1,1366,6,33,1333,5.5,4.5,190.42857142857142,189
Carex_distans,OZ211111.1,1298,10,54,1244,5.4,5,113.0909090909091,129
Carex_distans,OZ211112.1,1322,5,23,1299,4.6,4,216.5,200.5
Carex_distans,OZ211113.1,1236,11,45,1191,4.090909090909091,5,99.25,78.5
Carex_hirta,OZ217858.1,2106,20,63,2043,3.15,3,97.28571428571429,81
Carex_hirta,OZ217859.1,1714,13,48,1666,3.6923076923076925,4,119,129
Carex_hirta,OZ217860.1,1705,19,69,1636,3.6315789473684212,4,81.8,81
Carex_hirta,OZ217861.1,1683,13,44,1639,3.3846153846153846,4,117.07142857142857,101
Carex_hirta,OZ217862.1,1621,19,61,1560,3.210526315789474,3,78,83
Carex_hirta,OZ217863.1,1579,16,52,1527,3.25,3,89.82352941176471,88
Carex_hirta,OZ217864.1,1574,11,36,1538,3.272727272727273,3,128.16666666666666,106
Carex_hirta,OZ217865.1,1552,15,55,1497,3.6666666666666665,3,93.5625,102.5
Carex_hirta,OZ217866.1,1525,13,48,1477,3.6923076923076925,4,105.5,115
Carex_hirta,OZ217867.1,1523,11,40,1483,3.6363636363636362,4,123.58333333333333,130
Carex_hirta,OZ217868.1,1439,15,44,1395,2.933333333333333,3,87.1875,87
Carex_hirta,OZ217869.1,1423,12,39,1384,3.25,3,106.46153846153847,82
Carex_hirta,OZ217870.1,1390,12,42,1348,3.5,4,103.6923076923077,104
Carex_hirta,OZ217871.1,1354,9,33,1321,3.6666666666666665,4,132.1,119.5
Carex_hirta,OZ217872.1,1349,11,33,1316,3,3,109.66666666666667,100
Carex_hirta,OZ217873.1,1311,12,34,1277,2.8333333333333335,3,98.23076923076923,111
Carex_hirta,OZ217874.1,1295,13,46,1249,3.5384615384615383,4,89.21428571428571,93
Carex_hirta,OZ217875.1,1250,5,19,1231,3.8,4,205.16666666666666,198
Carex_hirta,OZ217876.1,1238,14,39,1199,2.7857142857142856,3,79.93333333333334,93
Carex_hirta,OZ217877.1,1190,10,34,1156,3.4,3.5,105.0909090909091,114
Carex_hirta,OZ217878.1,1182,10,28,1154,2.8,3,104.9090909090909,88
Carex_hirta,OZ217879.1,1159,12,41,1118,3.4166666666666665,3,86,102
Carex_hirta,OZ217880.1,1157,11,34,1123,3.090909090909091,3,93.58333333333333,83
Carex_hirta,OZ217881.1,1149,7,23,1126,3.2857142857142856,3,140.75,150
Carex_hirta,OZ217882.1,1144,10,34,1110,3.4,3,100.9090909090909,77
Carex_hirta,OZ217883.1,1137,5,18,1119,3.6,4,186.5,143.5
Carex_hirta,OZ217884.1,1126,10,32,1094,3.2,3,99.45454545454545,126
Carex_hirta,OZ217885.1,1126,12,32,1094,2.6666666666666665,2.5,84.15384615384616,78
Carex_hirta,OZ217886.1,1110,10,35,1075,3.5,3.5,97.72727272727273,99
Carex_hirta,OZ217887.1,1094,9,31,1063,3.4444444444444446,3,106.3,97
Carex_hirta,OZ217888.1,1045,6,21,1024,3.5,3.5,146.28571428571428,107
Carex_hirta,OZ217889.1,1043,10,30,1013,3,3,92.09090909,100
Carex_hirta,OZ217890.1,1014,8,30,984,3.75,3.5,109.33333333333333,100
Carex_hirta,OZ217891.1,1004,9,25,979,2.7777777777777777,3,97.9,97
Carex_hirta,OZ217892.1,979,6,19,960,3.1666666666666665,3,137.14285714285714,140
Carex_hirta,OZ217893.1,975,10,36,939,3.6,3,85.36363636363636,75
Carex_hirta,OZ217894.1,937,8,24,913,3,3,101.44444444444444,104
Carex_hirta,OZ217895.1,917,5,16,901,3.2,3,150.16666666666666,165
Carex_hirta,OZ217896.1,913,10,28,885,2.8,3,80.45454545454545,106
Carex_hirta,OZ217897.1,910,7,25,885,3.5714285714285716,3,110.625,102
Carex_hirta,OZ217898.1,909,5,18,891,3.6,3,148.5,128
Carex_hirta,OZ217899.1,883,8,24,859,3,3,95.44444444444444,94
Carex_hirta,OZ217900.1,883,5,14,869,2.8,3,144.83333333333334,111.5
Carex_hirta,OZ217901.1,880,4,9,871,2.25,2.5,174.2,157
Carex_hirta,OZ217902.1,851,10,33,818,3.3,3,74.36363636363636,78
Carex_hirta,OZ217903.1,830,4,13,817,3.25,3,163.4,146
Carex_hirta,OZ217904.1,824,7,22,802,3.142857142857143,3,100.25,51
Carex_hirta,OZ217905.1,791,8,26,765,3.25,3,85,86
Carex_hirta,OZ217906.1,781,7,20,761,2.857142857142857,3,95.125,82.5
Carex_hirta,OZ217907.1,696,3,10,686,3.3333333333333335,4,171.5,147.5
Carex_hirta,OZ217908.1,659,5,16,643,3.2,3,107.16666666666667,99.5
Carex_hirta,OZ217909.1,634,9,23,611,2.5555555555555554,3,61.1,75.5
Carex_hirta,OZ217910.1,625,5,13,612,2.6,2,102,104.5
Carex_hirta,OZ217911.1,569,6,15,554,2.5,3,79.14285714285714,85
Carex_hirta,OZ217912.1,561,5,17,544,3.4,3,90.66666666666667,32.5
Carex_hirta,OZ217913.1,518,4,10,508,2.5,2.5,101.6,15
